name,distribution,totalTime,avgTimePerHash,avgDeviationFromPerfectPercentage,probeCount
"md4, sha256","1 1 1",7168.0727005005,0.020480207715716,97,2
"md4, sha3-224","1 1 1",5877.5897026062,0.016793113436018,97,2
"md4, sha512","1 1 1",8290.274143219,0.023686497552054,97,2
"md5, sha1","1 1 1",4868.1149482727,0.013908899852208,97,2
"md5, sha256","1 1 1",7394.4745063782,0.021127070018223,97,2
"md5, sha3-224","1 1 1",6052.1876811981,0.017291964803423,97,2
"md5, sha512","1 1 1",8775.5653858185,0.025073043959481,97,2
"sha1, sha256","1 1 1",7387.6402378082,0.021107543536595,97,2
"sha1, sha3-224","1 1 1",6123.3451366425,0.017495271818978,97,2
"sha1, sha512","1 1 1",8452.4307250977,0.024149802071708,97,2
"sha256, sha3-224","1 1 1",8813.4980201721,0.025181422914777,97,2
"sha256, sha512","1 1 1",11035.538196564,0.031530109133039,97,2
"sha3-224, sha512","1 1 1",9673.4478473663,0.027638422421047,97,2
"crc32, md4, md5","1 1 1",6137.2232437134,0.017534923553467,97,3
"crc32, md4, sha1","1 1 1",6230.3524017334,0.017801006862095,97,3
"crc32, md4, sha256","1 1 1",8750.0259876251,0.025000074250357,97,3
"crc32, md4, sha3-224","1 1 1",7559.7958564758,0.021599416732788,97,3
"crc32, md4, sha512","1 1 1",9856.7612171173,0.028162174906049,97,3
"crc32, md5, sha1","1 1 1",6430.4213523865,0.01837263243539,97,3
"crc32, md5, sha256","1 1 1",8950.6068229675,0.025573162351336,97,3
"crc32, md5, sha3-224","1 1 1",7654.5608043671,0.021870173726763,97,3
"crc32, md5, sha512","1 1 1",10405.35736084,0.029729592459542,97,3
"crc32, sha1, sha256","1 1 1",8960.4938030243,0.025601410865784,97,3
"crc32, sha1, sha3-224","1 1 1",7684.876203537,0.021956789152963,97,3
"crc32, sha1, sha512","1 1 1",10329.724550247,0.029513498714992,97,3
"crc32, sha256, sha3-224","1 1 1",10443.633317947,0.029838952336993,97,3
"crc32, sha256, sha512","1 1 1",12813.119411469,0.036608912604196,97,3
"crc32, sha3-224, sha512","1 1 1",11117.338180542,0.031763823372977,97,3
"md4, md5, sha1","1 1 1",6999.5307922363,0.01999865940639,97,3
"md4, md5, sha256","1 1 1",9460.3183269501,0.027029480934143,97,3
"md4, md5, sha3-224","1 1 1",8188.0967617035,0.023394562176296,97,3
"md4, md5, sha512","1 1 1",10422.174692154,0.029777641977583,97,3
"md4, sha1, sha256","1 1 1",9443.7987804413,0.026982282229832,97,3
"md4, sha1, sha3-224","1 1 1",8164.1497612,0.023326142174857,97,3
"md4, sha1, sha512","1 1 1",10821.369886398,0.030918199675424,97,3
"md4, sha256, sha3-224","1 1 1",10599.555015564,0.030284442901611,97,3
"md4, sha256, sha512","1 1 1",12986.288785934,0.037103682245527,97,3
"md4, sha3-224, sha512","1 1 1",11668.71213913,0.03333917754037,97,3
"md5, sha1, sha256","1 1 1",9581.8033218384,0.027376580919538,97,3
"md5, sha1, sha3-224","1 1 1",8263.3123397827,0.023609463827951,97,3
"md5, sha1, sha512","1 1 1",10613.864421844,0.030325326919556,97,3
"md5, sha256, sha3-224","1 1 1",10747.581481934,0.030707375662667,97,3
"md5, sha256, sha512","1 1 1",13205.106496811,0.037728875705174,97,3
"md5, sha3-224, sha512","1 1 1",11917.278766632,0.034049367904663,97,3
"sha1, sha256, sha3-224","1 1 1",10762.870550156,0.03075105871473,97,3
"sha1, sha256, sha512","1 1 1",13184.820890427,0.03767091682979,97,3
"sha1, sha3-224, sha512","1 1 1",11827.824831009,0.033793785231454,97,3
"sha256, sha3-224, sha512","1 1 1",14424.124717712,0.04121178490775,97,3
"crc32, md4, md5, sha1","1 1 1",8383.7568759918,0.023953591074262,97,4
"crc32, md4, md5, sha256","1 1 1",10881.306171417,0.031089446204049,97,4
"crc32, md4, md5, sha3-224","1 1 1",9713.1960391998,0.027751988683428,97,4
"crc32, md4, md5, sha512","1 1 1",12183.15577507,0.034809016500201,97,4
"crc32, md4, sha1, sha256","1 1 1",10862.265825272,0.031035045215062,97,4
"crc32, md4, sha1, sha3-224","1 1 1",9551.9316196442,0.027291233198983,97,4
"crc32, md4, sha1, sha512","1 1 1",12055.571556091,0.034444490160261,97,4
"crc32, md4, sha256, sha3-224","1 1 1",12452.789306641,0.035579398018973,97,4
"crc32, md4, sha256, sha512","1 1 1",14435.331344604,0.041243803841727,97,4
"crc32, md4, sha3-224, sha512","1 1 1",13196.492910385,0.037704265458243,97,4
"crc32, md5, sha1, sha256","1 1 1",11058.612346649,0.03159603527614,97,4
"crc32, md5, sha1, sha3-224","1 1 1",10058.27999115,0.028737942831857,97,4
"crc32, md5, sha1, sha512","1 1 1",12183.548927307,0.034810139792306,97,4
"crc32, md5, sha256, sha3-224","1 1 1",12321.703910828,0.03520486831665,97,4
"crc32, md5, sha256, sha512","1 1 1",14652.7094841,0.041864884240287,97,4
"crc32, md5, sha3-224, sha512","1 1 1",13466.449022293,0.038475568635123,97,4
"crc32, sha1, sha256, sha3-224","1 1 1",12326.62153244,0.035218918664115,97,4
"crc32, sha1, sha256, sha512","1 1 1",14656.646966934,0.041876134191241,97,4
"crc32, sha1, sha3-224, sha512","1 1 1",13317.340135574,0.038049543244498,97,4
"crc32, sha256, sha3-224, sha512","1 1 1",15954.263448715,0.045583609853472,97,4
"md4, md5, sha1, sha256","1 1 1",11983.046293259,0.034237275123596,97,4
"md4, md5, sha1, sha3-224","1 1 1",10491.922616959,0.029976921762739,97,4
"md4, md5, sha1, sha512","1 1 1",12948.196411133,0.036994846888951,97,4
"md4, md5, sha256, sha3-224","1 1 1",12765.851736069,0.036473862103053,97,4
"md4, md5, sha256, sha512","1 1 1",15428.586483002,0.044081675665719,97,4
"md4, md5, sha3-224, sha512","1 1 1",13749.024868011,0.039282928194319,97,4
"md4, sha1, sha256, sha3-224","1 1 1",12769.252061844,0.036483577319554,97,4
"md4, sha1, sha256, sha512","1 1 1",15003.109455109,0.042866027014596,97,4
"md4, sha1, sha3-224, sha512","1 1 1",13830.891609192,0.03951683316912,97,4
"md4, sha256, sha3-224, sha512","1 1 1",16503.316164017,0.047152331897191,97,4
"md5, sha1, sha256, sha3-224","1 1 1",13061.240911484,0.037317831175668,97,4
"md5, sha1, sha256, sha512","1 1 1",15316.120862961,0.043760345322745,97,4
"md5, sha1, sha3-224, sha512","1 1 1",13956.263065338,0.039875037329538,97,4
"md5, sha256, sha3-224, sha512","1 1 1",16399.42407608,0.046855497360229,97,4
"sha1, sha256, sha3-224, sha512","1 1 1",16404.627799988,0.046870365142822,97,4
standard,"1 1 1 1",6772.3650932312,0.019349614552089,96,3
accurate,"1 1 1 1",15657.143354416,0.044734695298331,96,5
"crc32, md4","1 1 1 1",5194.7901248932,0.014842257499695,96,2
"crc32, md5","1 1 1 1",5475.426197052,0.01564407484872,96,2
"crc32, sha1","1 1 1 1",5539.192199707,0.015826263427734,96,2
"crc32, sha256","1 1 1 1",9059.8759651184,0.025885359900338,96,2
"crc32, sha3-224","1 1 1 1",7083.3132266998,0.020238037790571,96,2
"crc32, sha512","1 1 1 1",10186.172962189,0.029103351320539,96,2
"md4, md5","1 1 1 1",6076.4033794403,0.017361152512687,96,2
"md4, sha1","1 1 1 1",6484.9362373352,0.018528389249529,96,2
"md4, sha256","1 1 1 1",9659.3930721283,0.027598265920367,96,2
"md4, sha3-224","1 1 1 1",7783.7607860565,0.02223931653159,96,2
"md4, sha512","1 1 1 1",10833.087444305,0.030951678412301,96,2
"md5, sha1","1 1 1 1",6306.5898418427,0.01801882811955,96,2
"md5, sha256","1 1 1 1",9772.7777957916,0.02792222227369,96,2
"md5, sha3-224","1 1 1 1",7954.8168182373,0.022728048052107,96,2
"md5, sha512","1 1 1 1",11201.767444611,0.032005049841745,96,2
"sha1, sha256","1 1 1 1",9770.3969478607,0.027915419851031,96,2
"sha1, sha3-224","1 1 1 1",8002.6981830597,0.022864851951599,96,2
"sha1, sha512","1 1 1 1",11370.267152786,0.032486477579389,96,2
"sha256, sha3-224","1 1 1 1",11347.478866577,0.03242136819022,96,2
"sha256, sha512","1 1 1 1",14733.619213104,0.042096054894584,96,2
"sha3-224, sha512","1 1 1 1",12617.505788803,0.036050016539437,96,2
"crc32, md4, md5","1 1 1 1",8115.5521869659,0.02318729196276,96,3
"crc32, md4, sha1","1 1 1 1",8154.7613143921,0.02329931804112,96,3
"crc32, md4, sha256","1 1 1 1",11573.117017746,0.033066048622131,96,3
"crc32, md4, sha3-224","1 1 1 1",9832.6842784882,0.028093383652823,96,3
"crc32, md4, sha512","1 1 1 1",13025.087594986,0.037214535985674,96,3
"crc32, md5, sha1","1 1 1 1",8413.5251045227,0.024038643155779,96,3
"crc32, md5, sha256","1 1 1 1",11917.731523514,0.034050661495754,96,3
"crc32, md5, sha3-224","1 1 1 1",10163.485050201,0.029038528714861,96,3
"crc32, md5, sha512","1 1 1 1",13480.872631073,0.038516778945923,96,3
"crc32, sha1, sha256","1 1 1 1",11769.948005676,0.033628422873361,96,3
"crc32, sha1, sha3-224","1 1 1 1",10095.614910126,0.028844614028931,96,3
"crc32, sha1, sha512","1 1 1 1",13254.356622696,0.03786959035056,96,3
"crc32, sha256, sha3-224","1 1 1 1",13341.977834702,0.038119936670576,96,3
"crc32, sha256, sha512","1 1 1 1",16817.714929581,0.048050614084516,96,3
"crc32, sha3-224, sha512","1 1 1 1",14917.228221893,0.042620652062552,96,3
"md4, md5, sha1","1 1 1 1",9130.7408809662,0.026087831088475,96,3
"md4, md5, sha256","1 1 1 1",12327.508926392,0.035221454075405,96,3
"md4, md5, sha3-224","1 1 1 1",10900.617837906,0.031144622394017,96,3
"md4, md5, sha512","1 1 1 1",13728.090763092,0.039223116465977,96,3
"md4, sha1, sha256","1 1 1 1",12333.154439926,0.035237584114075,96,3
"md4, sha1, sha3-224","1 1 1 1",10593.16444397,0.030266184125628,96,3
"md4, sha1, sha512","1 1 1 1",13810.821294785,0.03945948941367,96,3
"md4, sha256, sha3-224","1 1 1 1",13973.693609238,0.039924838883536,96,3
"md4, sha256, sha512","1 1 1 1",17215.289831161,0.049186542374747,96,3
"md4, sha3-224, sha512","1 1 1 1",15739.711999893,0.044970605713981,96,3
"md5, sha1, sha256","1 1 1 1",12594.862699509,0.035985321998596,96,3
"md5, sha1, sha3-224","1 1 1 1",10886.149168015,0.031103283337184,96,3
"md5, sha1, sha512","1 1 1 1",14000.721693039,0.040002061980111,96,3
"md5, sha256, sha3-224","1 1 1 1",14177.079200745,0.040505940573556,96,3
"md5, sha256, sha512","1 1 1 1",17521.885633469,0.050062530381339,96,3
"md5, sha3-224, sha512","1 1 1 1",16134.683847427,0.046099096706935,96,3
"sha1, sha256, sha3-224","1 1 1 1",14287.897825241,0.040822565214975,96,3
"sha1, sha256, sha512","1 1 1 1",17590.794086456,0.050259411675589,96,3
"sha1, sha3-224, sha512","1 1 1 1",15841.445207596,0.045261272021702,96,3
"sha256, sha3-224, sha512","1 1 1 1",18904.896020889,0.054013988631112,96,3
"crc32, md4, md5, sha1","1 1 1 1",11054.296255112,0.031583703586033,96,4
"crc32, md4, md5, sha256","1 1 1 1",14522.543907166,0.041492982591902,96,4
"crc32, md4, md5, sha3-224","1 1 1 1",13504.737377167,0.038584963934762,96,4
"crc32, md4, md5, sha512","1 1 1 1",15987.43724823,0.0456783921378,96,4
"crc32, md4, sha1, sha256","1 1 1 1",14652.511835098,0.041864319528852,96,4
"crc32, md4, sha1, sha3-224","1 1 1 1",12960.063934326,0.037028754098075,96,4
"crc32, md4, sha1, sha512","1 1 1 1",15940.727710724,0.045544936316354,96,4
"crc32, md4, sha256, sha3-224","1 1 1 1",16010.370731354,0.045743916375296,96,4
"crc32, md4, sha256, sha512","1 1 1 1",19052.02293396,0.054434351239886,96,4
"crc32, md4, sha3-224, sha512","1 1 1 1",17293.540239334,0.049410114969526,96,4
"crc32, md5, sha1, sha256","1 1 1 1",14605.414152145,0.041729754720415,96,4
"crc32, md5, sha1, sha3-224","1 1 1 1",12847.038507462,0.036705824307033,96,4
"crc32, md5, sha1, sha512","1 1 1 1",15959.080696106,0.045597373417446,96,4
"crc32, md5, sha256, sha3-224","1 1 1 1",16430.329799652,0.046943799427577,96,4
"crc32, md5, sha256, sha512","1 1 1 1",19629.279375076,0.056083655357361,96,4
"crc32, md5, sha3-224, sha512","1 1 1 1",17595.930576324,0.050274087360927,96,4
"crc32, sha1, sha256, sha3-224","1 1 1 1",16684.38744545,0.047669678415571,96,4
"crc32, sha1, sha256, sha512","1 1 1 1",19940.577745438,0.056973079272679,96,4
"crc32, sha1, sha3-224, sha512","1 1 1 1",17887.704849243,0.051107728140695,96,4
"crc32, sha256, sha3-224, sha512","1 1 1 1",21016.719579697,0.060047770227705,96,4
"md4, md5, sha1, sha256","1 1 1 1",15355.792760849,0.043873693602426,96,4
"md4, md5, sha1, sha3-224","1 1 1 1",13591.792106628,0.038833691733224,96,4
"md4, md5, sha1, sha512","1 1 1 1",16648.095369339,0.04756598676954,96,4
"md4, md5, sha256, sha3-224","1 1 1 1",17302.65212059,0.049436148915972,96,4
"md4, md5, sha256, sha512","1 1 1 1",20731.164932251,0.059231899806431,96,4
"md4, md5, sha3-224, sha512","1 1 1 1",18690.721511841,0.053402061462402,96,4
"md4, sha1, sha256, sha3-224","1 1 1 1",17205.794811249,0.049159413746425,96,4
"md4, sha1, sha256, sha512","1 1 1 1",20231.913089752,0.057805465970721,96,4
"md4, sha1, sha3-224, sha512","1 1 1 1",18546.594142914,0.052990268979754,96,4
"md4, sha256, sha3-224, sha512","1 1 1 1",21986.974000931,0.062819925716945,96,4
"md5, sha1, sha256, sha3-224","1 1 1 1",17872.96795845,0.051065622738429,96,4
"md5, sha1, sha256, sha512","1 1 1 1",20828.729152679,0.059510654721941,96,4
"md5, sha1, sha3-224, sha512","1 1 1 1",19036.062955856,0.054388751302447,96,4
"md5, sha256, sha3-224, sha512","1 1 1 1",22139.662027359,0.063256177221026,96,4
"sha1, sha256, sha3-224, sha512","1 1 1 1",22192.583799362,0.063407382283892,96,4
standard,"1 1 1 1 1",8703.2232284546,0.024866352081299,95,3
accurate,"1 1 1 1 1",19786.289215088,0.056532254900251,95,5
"crc32, md4","1 1 1 1 1",6706.5043449402,0.019161440985543,95,2
"crc32, md5","1 1 1 1 1",7326.0636329651,0.0209316103799,95,2
"crc32, sha1","1 1 1 1 1",7116.7750358582,0.020333642959595,95,2
"crc32, sha256","1 1 1 1 1",11377.665281296,0.032507615089417,95,2
"crc32, sha3-224","1 1 1 1 1",9008.1632137299,0.025737609182085,95,2
"crc32, sha512","1 1 1 1 1",13118.918895721,0.037482625416347,95,2
"md4, md5","1 1 1 1 1",7808.652639389,0.02231043611254,95,2
"md4, sha1","1 1 1 1 1",7777.3008346558,0.022220859527588,95,2
"md4, sha256","1 1 1 1 1",12094.748258591,0.034556423595973,95,2
"md4, sha3-224","1 1 1 1 1",9928.867816925,0.028368193762643,95,2
"md4, sha512","1 1 1 1 1",13897.601604462,0.039707433155605,95,2
"md5, sha1","1 1 1 1 1",8332.5946331024,0.023807413237435,95,2
"md5, sha256","1 1 1 1 1",12434.673309326,0.035527638026646,95,2
"md5, sha3-224","1 1 1 1 1",10411.775827408,0.029747930935451,95,2
"md5, sha512","1 1 1 1 1",14295.528888702,0.040844368253435,95,2
"sha1, sha256","1 1 1 1 1",12371.612548828,0.035347464425223,95,2
"sha1, sha3-224","1 1 1 1 1",10125.663995743,0.028930468559265,95,2
"sha1, sha512","1 1 1 1 1",14164.784193039,0.040470811980111,95,2
"sha256, sha3-224","1 1 1 1 1",14748.945951462,0.042139845575605,95,2
"sha256, sha512","1 1 1 1 1",18575.761556625,0.053073604447501,95,2
"sha3-224, sha512","1 1 1 1 1",16220.387220383,0.046343963486808,95,2
"crc32, md4, md5","1 1 1 1 1",10596.97508812,0.030277071680341,95,3
"crc32, md4, sha1","1 1 1 1 1",10535.462141037,0.030101320402963,95,3
"crc32, md4, sha256","1 1 1 1 1",14634.400367737,0.041812572479248,95,3
"crc32, md4, sha3-224","1 1 1 1 1",12372.479438782,0.035349941253662,95,3
"crc32, md4, sha512","1 1 1 1 1",16341.767787933,0.046690765108381,95,3
"crc32, md5, sha1","1 1 1 1 1",10769.751548767,0.030770718710763,95,3
"crc32, md5, sha256","1 1 1 1 1",15034.070014954,0.04295448575701,95,3
"crc32, md5, sha3-224","1 1 1 1 1",13011.06762886,0.037174478939601,95,3
"crc32, md5, sha512","1 1 1 1 1",16922.827959061,0.048350937025888,95,3
"crc32, sha1, sha256","1 1 1 1 1",15189.371109009,0.043398203168597,95,3
"crc32, sha1, sha3-224","1 1 1 1 1",12833.835840225,0.036668102400643,95,3
"crc32, sha1, sha512","1 1 1 1 1",16903.100252151,0.048294572149004,95,3
"crc32, sha256, sha3-224","1 1 1 1 1",17000.622272491,0.048573206492833,95,3
"crc32, sha256, sha512","1 1 1 1 1",21359.079837799,0.061025942393712,95,3
"crc32, sha3-224, sha512","1 1 1 1 1",18996.901988983,0.054276862825666,95,3
"md4, md5, sha1","1 1 1 1 1",11590.924024582,0.03311692578452,95,3
"md4, md5, sha256","1 1 1 1 1",16274.188756943,0.046497682162694,95,3
"md4, md5, sha3-224","1 1 1 1 1",13532.748222351,0.038664994921003,95,3
"md4, md5, sha512","1 1 1 1 1",17681.381225586,0.050518232073103,95,3
"md4, sha1, sha256","1 1 1 1 1",15986.991882324,0.045677119663783,95,3
"md4, sha1, sha3-224","1 1 1 1 1",13638.810634613,0.038968030384609,95,3
"md4, sha1, sha512","1 1 1 1 1",17755.347013474,0.050729562895639,95,3
"md4, sha256, sha3-224","1 1 1 1 1",17844.393253326,0.05098398072379,95,3
"md4, sha256, sha512","1 1 1 1 1",21851.737737656,0.062433536393302,95,3
"md4, sha3-224, sha512","1 1 1 1 1",19549.343585968,0.05585526738848,95,3
"md5, sha1, sha256","1 1 1 1 1",16170.98903656,0.046202825818743,95,3
"md5, sha1, sha3-224","1 1 1 1 1",13946.289300919,0.039846540859767,95,3
"md5, sha1, sha512","1 1 1 1 1",18075.43182373,0.051644090924944,95,3
"md5, sha256, sha3-224","1 1 1 1 1",18185.576200485,0.051958789144244,95,3
"md5, sha256, sha512","1 1 1 1 1",22659.064531326,0.064740184375218,95,3
"md5, sha3-224, sha512","1 1 1 1 1",19716.887950897,0.056333965573992,95,3
"sha1, sha256, sha3-224","1 1 1 1 1",17601.541757584,0.050290119307382,95,3
"sha1, sha256, sha512","1 1 1 1 1",21849.056720734,0.062425876344953,95,3
"sha1, sha3-224, sha512","1 1 1 1 1",19747.950077057,0.056422714505877,95,3
"sha256, sha3-224, sha512","1 1 1 1 1",23723.295211792,0.067780843462263,95,3
"crc32, md4, md5, sha1","1 1 1 1 1",13425.725221634,0.038359214918954,95,4
"crc32, md4, md5, sha256","1 1 1 1 1",17808.19606781,0.050880560193743,95,4
"crc32, md4, md5, sha3-224","1 1 1 1 1",15399.087905884,0.043997394016811,95,4
"crc32, md4, md5, sha512","1 1 1 1 1",19364.284992218,0.055326528549194,95,4
"crc32, md4, sha1, sha256","1 1 1 1 1",17674.738407135,0.050499252591814,95,4
"crc32, md4, sha1, sha3-224","1 1 1 1 1",15474.157094955,0.044211877414158,95,4
"crc32, md4, sha1, sha512","1 1 1 1 1",19431.484222412,0.055518526349749,95,4
"crc32, md4, sha256, sha3-224","1 1 1 1 1",19530.586481094,0.05580167566027,95,4
"crc32, md4, sha256, sha512","1 1 1 1 1",23486.350536346,0.067103858675276,95,4
"crc32, md4, sha3-224, sha512","1 1 1 1 1",21300.444841385,0.060858413832528,95,4
"crc32, md5, sha1, sha256","1 1 1 1 1",19118.147850037,0.054623279571533,95,4
"crc32, md5, sha1, sha3-224","1 1 1 1 1",16589.403867722,0.047398296764919,95,4
"crc32, md5, sha1, sha512","1 1 1 1 1",19910.452842712,0.056887008122035,95,4
"crc32, md5, sha256, sha3-224","1 1 1 1 1",20224.16138649,0.057783318247114,95,4
"crc32, md5, sha256, sha512","1 1 1 1 1",23770.892620087,0.06791683605739,95,4
"crc32, md5, sha3-224, sha512","1 1 1 1 1",21540.914058685,0.061545468739101,95,4
"crc32, sha1, sha256, sha3-224","1 1 1 1 1",20285.557985306,0.057958737100874,95,4
"crc32, sha1, sha256, sha512","1 1 1 1 1",24243.924856186,0.06926835673196,95,4
"crc32, sha1, sha3-224, sha512","1 1 1 1 1",21990.779876709,0.06283079964774,95,4
"crc32, sha256, sha3-224, sha512","1 1 1 1 1",26155.522823334,0.074730065209525,95,4
"md4, md5, sha1, sha256","1 1 1 1 1",18798.489570618,0.053709970201765,95,4
"md4, md5, sha1, sha3-224","1 1 1 1 1",17701.008796692,0.050574310847691,95,4
"md4, md5, sha1, sha512","1 1 1 1 1",20611.712932587,0.058890608378819,95,4
"md4, md5, sha256, sha3-224","1 1 1 1 1",20863.509893417,0.059610028266907,95,4
"md4, md5, sha256, sha512","1 1 1 1 1",24831.217765808,0.070946336473737,95,4
"md4, md5, sha3-224, sha512","1 1 1 1 1",22523.951768875,0.064354147911072,95,4
"md4, sha1, sha256, sha3-224","1 1 1 1 1",21043.917179108,0.060125477654593,95,4
"md4, sha1, sha256, sha512","1 1 1 1 1",24841.326713562,0.070975219181606,95,4
"md4, sha1, sha3-224, sha512","1 1 1 1 1",22623.559236526,0.06463874067579,95,4
"md4, sha256, sha3-224, sha512","1 1 1 1 1",26663.573265076,0.076181637900216,95,4
"md5, sha1, sha256, sha3-224","1 1 1 1 1",20998.332977295,0.059995237077985,95,4
"md5, sha1, sha256, sha512","1 1 1 1 1",25035.000085831,0.071528571673802,95,4
"md5, sha1, sha3-224, sha512","1 1 1 1 1",23494.226694107,0.067126361983163,95,4
"md5, sha256, sha3-224, sha512","1 1 1 1 1",27061.789035797,0.077319397245135,95,4
"sha1, sha256, sha3-224, sha512","1 1 1 1 1",26971.661329269,0.077061889512198,95,4
